,id,created_at,text,rating,timestamp
5708,704871453724954624,2016-03-02 03:30:25,I found a forest Pipsy. 12/10 https://t.co/mIQ1KoVsmU,12.0,1456889425.0
5709,704859558691414016,2016-03-02 02:43:09,Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper https://t.co/81mvJ0rGRu,10.0,1456886589.0
5710,704847917308362754,2016-03-02 01:56:53,"""Yes hi could I get a number 4 with no pickles"" ...12/10 https://t.co/kQPVxqA3gq",12.0,1456883813.0
5711,704819833553219584,2016-03-02 00:05:17,This is Chesterson. He's a Bolivian Scoop Dog. Incredibly portable. Can't bark for shit tho. 7/10 would still pet https://t.co/EatAd8JhyW,7.0,1456877117.0
5712,704761120771465216,2016-03-01 20:11:59,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://t.co/Lu0ECu5tO5,13.0,1456863119.0
5713,704499785726889984,2016-03-01 02:53:32,When you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlF93GLnDc,12.0,1456800812.0
5714,704491224099647488,2016-03-01 02:19:31,"13/10 hero af
@ABC",13.0,1456798771.0
5715,704480331685040129,2016-03-01 01:36:14,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qlEUCEe,11.0,1456796174.0
5716,704364645503647744,2016-02-29 17:56:32,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K,12.0,1456768592.0
5717,704347321748819968,2016-02-29 16:47:42,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ,10.0,1456764462.0
5721,704134088924532736,2016-02-29 02:40:23,This sneezy pupper is just adorable af. 12/10 (vid by @gwilks1) https://t.co/h5aI0Tim4j,12.0,1456713623.0
5722,704113298707505153,2016-02-29 01:17:46,Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley https://t.co/XpYMBQ1FD8,8.0,1456708666.0
5724,703774238772166656,2016-02-28 02:50:28,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG",10.0,1456627828.0
5725,703769065844768768,2016-02-28 02:29:55,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT,10.0,1456626595.0
5726,703631701117943808,2016-02-27 17:24:05,This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes https://t.co/XTVbSRdvcp,11.0,1456593845.0
5727,703611486317502464,2016-02-27 16:03:45,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,10.0,1456589025.0
5728,703425003149250560,2016-02-27 03:42:44,"Really guys? Again? I know this is a rare Albanian Bingo Seal, but we only rate dogs. Only send in dogs... 9/10 https://t.co/6JYLpUmBrC",9.0,1456544564.0
5730,703407252292673536,2016-02-27 02:32:12,This pupper doesn't understand gates. 10/10 so close https://t.co/GUbFF4o6dZ,10.0,1456540332.0
5731,703382836347330562,2016-02-27 00:55:11,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt,12.0,1456534511.0
5732,703356393781329922,2016-02-26 23:10:06,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf,9.0,1456528206.0
5733,703268521220972544,2016-02-26 17:20:56,Happy Friday here's a sleepy pupper 12/10 https://t.co/eBcqv9SPkY,12.0,1456507256.0
5736,703079050210877440,2016-02-26 04:48:02,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks https://t.co/hMjzhdUHaW,11.0,1456462082.0
5737,703041949650034688,2016-02-26 02:20:37,This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 https://t.co/iHe6liLwWR,10.0,1456453237.0
5738,702932127499816960,2016-02-25 19:04:13,This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet https://t.co/LUFnwzznaV,6.0,1456427053.0
5740,702899151802126337,2016-02-25 16:53:11,Say hello to Luna. Her tongue is malfunctioning (tragic). 12/10 please enjoy (vid by @LilyArtz) https://t.co/F9aLnADVIw,12.0,1456419191.0
5742,702684942141153280,2016-02-25 02:42:00,This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO,11.0,1456368120.0
5743,702671118226825216,2016-02-25 01:47:04,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ,10.0,1456364824.0
5744,702598099714314240,2016-02-24 20:56:55,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s",11.0,1456347415.0
5745,702539513671897089,2016-02-24 17:04:07,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet https://t.co/4EnShAQjv6,12.0,1456333447.0
5747,702332542343577600,2016-02-24 03:21:41,This is Rudy. He's going to be a star. 13/10 talented af (vid by @madalynrossi) https://t.co/Dph4FDGoMd,13.0,1456284101.0
5748,702321140488925184,2016-02-24 02:36:23,Please enjoy this picture as much as I did. 12/10 https://t.co/7u8mM99Tj5,12.0,1456281383.0
5749,702276748847800320,2016-02-23 23:39:59,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10 https://t.co/rSNCEiTtfI",11.0,1456270799.0
5750,702217446468493312,2016-02-23 19:44:20,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10 https://t.co/y35Y1TJERY",9.0,1456256660.0
5752,701981390485725185,2016-02-23 04:06:20,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10 https://t.co/fZRob6eotY,12.0,1456200380.0
5754,701952816642965504,2016-02-23 02:12:47,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 https://t.co/KInss2PXyX,11.0,1456193567.0
5755,701889187134500865,2016-02-22 21:59:57,This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo https://t.co/rH9SQgZUnQ,11.0,1456178397.0
5756,701805642395348998,2016-02-22 16:27:58,Please pray for this pupper. Nothing wrong with her she just can't stop getting hit with banana peels. 11/10 https://t.co/8sdVenUAqr,11.0,1456158478.0
5758,701601587219795968,2016-02-22 02:57:08,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet https://t.co/MWw3pVMhJA,10.0,1456109828.0
5759,701570477911896070,2016-02-22 00:53:31,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10 https://t.co/yVdMsVYHIx,9.0,1456102411.0
5761,701545186879471618,2016-02-21 23:13:01,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper https://t.co/SDVkc4m96M,10.0,1456096381.0
5763,701214700881756160,2016-02-21 01:19:47,"I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",12.0,1456017587.0
5765,700890391244103680,2016-02-20 03:51:05,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10 https://t.co/TBv7Qh1zxZ,11.0,1455940265.0
5767,700864154249383937,2016-02-20 02:06:50,"""Pupper is a present to world. Here is a bow for pupper."" 12/10 precious as hell https://t.co/ItSsE92gCW",12.0,1455934010.0
5768,700847567345688576,2016-02-20 01:00:55,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 https://t.co/110Eeg7KW3,10.0,1455930055.0
5769,700796979434098688,2016-02-19 21:39:54,This is Daniel. He's a neat pup. Exotic af. Custom paws. Leaps unannounced. Would totally pet. 7/10 daaamn Daniel https://t.co/5XaR0kj8cr,7.0,1455917994.0
5770,700747788515020802,2016-02-19 18:24:26,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 https://t.co/22x9SbCYCU,11.0,1455906266.0
5774,700518061187723268,2016-02-19 03:11:35,This is Vincent. He's the man your girl is with when she's not with you. 10/10 https://t.co/JQGMP7kzjD,10.0,1455851495.0
5775,700505138482569216,2016-02-19 02:20:14,This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia https://t.co/5fMdH8GFaq,12.0,1455848414.0
5776,700462010979500032,2016-02-18 23:28:52,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10 https://t.co/ALO02IAKCn,6.0,1455838132.0
5778,700167517596164096,2016-02-18 03:58:39,This is Dotsy. She's stuck as hell. 10/10 https://t.co/A0h4lnhU4s,10.0,1455767919.0
5779,700151421916807169,2016-02-18 02:54:41,If a pupper gave that to me I'd probably start shaking and faint from all the joy. 11/10 https://t.co/o9aJVPB25n,11.0,1455764081.0
5780,700143752053182464,2016-02-18 02:24:13,When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. 10/10 hang in there pupper https://t.co/Fbdr5orUrJ,10.0,1455762253.0
5782,700062718104104960,2016-02-17 21:02:13,This is Eazy-E. He's colorful af. Must be rare. Submerged in Sprite (rad). Doesn't perform well when not wet. 6/10 https://t.co/UtFI7eUCjE,6.0,1455742933.0
5784,700029284593901568,2016-02-17 18:49:22,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 https://t.co/8Nuny4lLE3,10.0,1455734962.0
5785,700002074055016451,2016-02-17 17:01:14,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10 https://t.co/x0ZDlNqfb1,9.0,1455728474.0
5787,699801817392291840,2016-02-17 03:45:29,This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper https://t.co/qI8yvqKG02,11.0,1455680729.0
5788,699788877217865730,2016-02-17 02:54:04,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10 https://t.co/5bjrIRqByp,12.0,1455677644.0
5789,699779630832685056,2016-02-17 02:17:19,Take all my money. 10/10 https://t.co/B28ebc5LzQ,10.0,1455675439.0
5790,699775878809702401,2016-02-17 02:02:25,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup https://t.co/TEHu55ZQKD,11.0,1455674545.0
5794,699691744225525762,2016-02-16 20:28:06,"This is Dave. He's a tropical pup. Short lil legs (dachshund mix?) Excels underwater, but refuses to eat kibble 5/10 https://t.co/ZJnCxlIf62",5.0,1455654486.0
5796,699446877801091073,2016-02-16 04:15:05,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10 https://t.co/9fojElzIxx",12.0,1455596105.0
5797,699434518667751424,2016-02-16 03:25:58,I know this is a tad late but here's a wonderful Valentine's Day pupper 12/10 https://t.co/hTE2PEwGvi,12.0,1455593158.0
5798,699423671849451520,2016-02-16 02:42:52,"""Don't ever talk to me or my son again."" ...both 10/10 https://t.co/b8ncwl6TlE",10.0,1455590572.0
5799,699413908797464576,2016-02-16 02:04:04,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. 11/10 would squeeze aggressively https://t.co/6r4GFZY5WS",11.0,1455588244.0
5800,699370870310113280,2016-02-15 23:13:03,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. 11/10 would pet extra well https://t.co/iNFIHvcVur,11.0,1455577983.0
5801,699323444782047232,2016-02-15 20:04:36,"""I'm bathing the children what do you want?""  ...both 10/10 https://t.co/Rizm1LWh4z",10.0,1455566676.0
5803,699088579889332224,2016-02-15 04:31:20,This is Charl. He's a bully. Chucks that dumbbell around like its nothing. Sharp neck. Exceptionally unfluffy. 3/10 https://t.co/VfLoDZecJ7,3.0,1455510680.0
5804,699079609774645248,2016-02-15 03:55:41,Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. 8/10 https://t.co/A2j2StfNgL,8.0,1455508541.0
5805,699072405256409088,2016-02-15 03:27:04,ERMAHGERD 12/10 please enjoy https://t.co/7WrAWKdBac,12.0,1455506824.0
5808,699060279947165696,2016-02-15 02:38:53,This is Yukon. He pukes rainbows. 12/10 magical af https://t.co/n6wND1v7il,12.0,1455503933.0
5810,699036661657767936,2016-02-15 01:05:02,HAPPY V-DAY FROM YOUR FAV PUPPER SQUAD 13/10 for all https://t.co/7u6VnZ1UFe,13.0,1455498302.0
5811,698989035503689728,2016-02-14 21:55:47,This is Oliver. He does toe touches in his sleep. 13/10 precious af https://t.co/3BrRIWjG35,13.0,1455486947.0
5812,698953797952008193,2016-02-14 19:35:46,Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. 11/10 crushing traditional gender roles https://t.co/oW9XMYG3F4,11.0,1455478546.0
5814,698907974262222848,2016-02-14 16:33:40,This dog is never sure if he's doing the right thing. 10/10 https://t.co/GXq43zFfBu,10.0,1455467620.0
5836,1125919633284800512,2019-05-08 00:25:33,This is Pake. His parents just graduated and he was feeling a little left out. Not anymore. 14/10 barkalaureate inb… https://t.co/tfmL0ertWN,14.0,1557275133.0
5845,1125551585919000577,2019-05-07 00:03:04,This is Dobby. He doesn’t mind bath time because he knows how handsome he’ll be afterwards. 12/10 for the squeaky c… https://t.co/ATpiIJrMeH,12.0,1557187384.0
5851,1125193941152747520,2019-05-06 00:21:55,This is Remy. She’s a jenga legend. Not sure why anybody doubted her. It’s a simple game when you’re good. 14/10 https://t.co/hNc98y8mRn,14.0,1557102115.0
5855,1124776873731342336,2019-05-04 20:44:38,This is Erynn. She had a very busy day at the beach. Took a sandy snoozle and found a magical ocean orb. 13/10 will… https://t.co/OfpZzl9W0Z,13.0,1557002678.0
5878,1123738912223051776,2019-05-02 00:00:09,This is Ace. His ear is standing up and it’s never done that before so he wanted to show you. 13/10 thank you Ace t… https://t.co/IJh11rMgNL,13.0,1556755209.0
5894,1123258356611702784,2019-04-30 16:10:36,@NicoleNeyStalks @TheSamiJoShow no still 12/10,12.0,1556640636.0
5896,1123256053267746816,2019-04-30 16:01:26,This is Oatie. He was about to eat the flower but stopped himself. He’s too old for such churlishness. 12/10 a self… https://t.co/EeeTpOQb9R,12.0,1556640086.0
5905,1122901474583834624,2019-04-29 16:32:28,"This is Molly. She was born with rear-end paralysis, but just got some fancy custom booties to help her out. 14/10… https://t.co/PCUGEuSC8n",14.0,1556555548.0
5914,1121920964214681600,2019-04-26 23:36:16,RT @Hozier: 13/10 would meet @dog_rates again. https://t.co/8pxobajCi5,13.0,1556321776.0
5925,1121208017050062848,2019-04-25 00:23:16,This is Louis. He just had a big dinner. Ready for bed now. Hoping you could tuck him in. 13/10 yes sir right away… https://t.co/6Stf0uT089,13.0,1556151796.0
5940,1120474510631874568,2019-04-22 23:48:35,This is Emerson. He’s just trying to transport his large leaf. Not sure why obstacles were put in his way. 14/10 we… https://t.co/TSSq4IZVCZ,14.0,1555976915.0
5974,1117951711627231233,2019-04-16 00:43:53,This is Milo. He can’t believe he was hit by a snowball in April. Way too late for such frigid nonsense. 13/10 woul… https://t.co/YDL7m0nYJd,13.0,1555375433.0
5980,1117162628910989312,2019-04-13 20:28:21,This is Xena. She got a new bed for her 10th birthday. Wanted to show you how she plans to use it. 13/10 many mini… https://t.co/2evynga5dR,13.0,1555187301.0
6014,1114943440075120640,2019-04-07 17:30:05,This is Corgi Beach Day. It was delightful. 14/10 for everyone. See you next time! https://t.co/YWxauy7Wej,14.0,1554658205.0
6031,1113473281837850624,2019-04-03 16:08:12,This is Faye. She wanted to bring a little sunshine into your life. Heard it can help with the happiness. 14/10 tha… https://t.co/9EiaqdKxrF,14.0,1554307692.0
6066,1111059182252253185,2019-03-28 00:15:26,This is Penny. She would like to take a moment and teach you about determination. A stick calculating queen. 14/10… https://t.co/LYsJLnuc2t,14.0,1553732126.0
6093,1109980919455203328,2019-03-25 00:50:48,This is Alice. Without your undivided attention she could explode. 13/10 not sure why you’d risk it https://t.co/NgvklFUJKB,13.0,1553475048.0
6143,1105620232268242944,2019-03-13 00:02:59,This is Ziggy. The dog in the mirror won’t stop copying him. Not even the reverse wiggle threw him off. 14/10 pleas… https://t.co/fcxoPHlBHF,14.0,1552435379.0
6152,1104902864734830593,2019-03-11 00:32:25,"This is Cookie, fluffy overlord of the blue slide. You must pet him before commencing a plunge. 12/10 of course you… https://t.co/0qZiLu6ewk",12.0,1552264345.0
6168,1103828984985317376,2019-03-08 01:25:12,This is George. He just graduated with a double major in snuggability and good sits. Wonderful job George. 14/10 pl… https://t.co/WIeocCuE72,14.0,1552008312.0
6174,1103468903198416897,2019-03-07 01:34:22,This is Ollie. He activates his ears one at a time. Must be pupparing for takeoff. 13/10 an honor to witness https://t.co/KzyLJlkPVh,13.0,1551922462.0
